danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names
0.532,0.957,-5.924,0.139,0.0108,2.71e-05,0.109,0.435,96.525,5FXnDA6axG0O6CWcj2NxlZ,180437,Pop Punk Emo Mashup
0.572,0.657,-9.366,0.372,0.235,0.0,0.106,0.567,128.46,1hXDOVikxTgUzWQHGSIjQd,110913,Pop deine Ex
0.616,0.671,-10.25,0.701,0.109,0.0,0.841,0.592,151.611,3H3picG2vzbnICU5topC94,103440,012 - Popstar in Not - Teil 36
0.594,0.425,-11.881,0.102,0.929,0.896,0.172,0.965,96.931,2uAKy47nXZKys23TydVmqU,81208,Aurora's Dream
0.751,0.782,-3.468,0.0366,0.00257,0.0273,0.149,0.967,128.004,4efn5GEnithLdCkqZX0dIi,203827,Pop Goes the World
0.493,0.567,-12.746,0.312,0.349,0.0,0.109,0.787,129.844,3ngeLl7V34w27464vExckL,112692,Pop Shit / Xtra
0.81,0.522,-5.097,0.33,0.0228,0.0,0.304,0.545,93.515,1CTlQdXKObMSy382YHNPRC,214720,Pop Shots - produced by DJ Premier
0.444,0.98,-3.062,0.12,0.000838,0.00146,0.341,0.289,114.085,0PxZ9mMHdTa612b6TBwHTP,239507,Pop a Pill
0.574,0.949,-4.475,0.0406,0.00281,0.821,0.318,0.358,129.989,1EUTDw9E70ewmIi5pDCu4b,180462,Drifting (KREAM Remix)
0.763,0.664,-6.63,0.262,0.277,0.0,0.154,0.471,92.041,0Un7faRDF3UYaLXTL6Whce,174783,Show Me
0.935,0.269,-14.316,0.721,0.0897,3.49e-06,0.297,0.485,104.044,6jIcSN35oW8652mP0mJKfk,66923,Pop It
0.665,0.869,-5.081,0.439,0.456,2.34e-05,0.201,0.681,157.987,0sOFT8z1WuLjzZ6V2qEIZU,163323,Ruinierung
0.581,0.706,-9.516,0.204,0.225,0.0,0.618,0.88,84.901,15buRuMlAxLOJePemcPuG0,112627,012 - Popstar in Not - Teil 38
0.418,0.811,-3.3,0.308,0.0196,0.0,0.641,0.55,87.417,4KsjZAeT9Gt37sXEnmRSTr,170057,Pop Out
0.677,0.854,-7.382,0.0377,0.104,0.525,0.0803,0.641,150.022,48mAD66ntZXmXeMkUkeC26,178000,PoPiPo - Russian Version
0.681,0.169,-18.818,0.0315,0.938,0.949,0.117,0.156,116.983,77sQn0tWjttl8wWi8ijnPw,125506,Popsicles
0.914,0.729,-6.035,0.234,0.00355,0.0,0.25,0.883,149.981,05fwOdhyhGLg3e136TA0SL,151267,Pop My Shit
0.842,0.706,-6.97,0.304,0.0609,0.0,0.0939,0.119,123.987,56SILdXl2UK0lq5gnLp3AZ,214174,Poppin
0.612,0.858,-3.386,0.107,0.0362,8.17e-05,0.0684,0.847,176.93,1gdq80dLo5STca9yMgFO6a,188909,Byłaś dla Mnie Wszystkim
0.641,0.734,-7.571,0.0779,0.0139,2.26e-06,0.062,0.757,92.056,6hvSILCCQT5a0MRcOE36zd,262107,Footsteps
0.429,0.0581,-20.209,0.0456,0.922,0.311,0.0926,0.0649,75.027,61s8NAzmNmHh0OcBta2YwK,1074720,Pop's Trilogy
0.558,0.584,-8.408,0.0428,0.545,0.0,0.184,0.772,102.492,2HtaztxlMW5bPI7ddDSXDd,295867,Popurri Juan Gabriel Medley
0.577,0.838,-9.504,0.785,0.468,0.0,0.626,0.588,91.344,0ZEdV3y2Q0fvrsYC2BonoW,115080,012 - Popstar in Not - Teil 37
0.725,0.63,-10.104,0.112,0.0209,0.0,0.467,0.541,129.875,3VdauvQvOSd30fQPTUFPPq,189048,Hannelore (Remix)
0.652,0.842,-3.181,0.409,0.493,0.0,0.0937,0.559,165.063,3O7rBns1WnpXueDRcI5TgI,168727,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)"
0.661,0.713,-7.825,0.0296,0.0361,2.27e-05,0.153,0.632,110.364,6JTCH5tFwpTXIyPeWRaUK7,259107,Road to Nowhere
0.858,0.667,-13.077,0.0772,0.674,0.00078,0.283,0.978,105.632,3daYgAHDjDCfJWQkNyxYCU,181320,Poppa Joe
0.526,0.606,-8.113,0.262,0.209,3.31e-05,0.421,0.538,109.212,73gEzDLKZNPJms5HkSwBmd,106667,Beat The Speaker
0.698,0.942,-1.936,0.0537,0.0194,0.000181,0.0114,0.967,129.962,3fao1RoZVQPtkHY8upjezr,224963,drop pop candy (feat. ギガ)
0.638,0.845,-3.336,0.142,0.0602,0.0,0.343,0.769,130.413,74PmqgIU0EU60QEgrjJIIk,61920,Trolls 2 Many Hits Mashup
0.356,0.282,-9.556,0.0343,0.778,2.27e-05,0.773,0.323,78.856,6GBRd5VBNODB437XjcS1UG,95118,Liebster Wahnsinn
0.789,0.836,-4.074,0.125,0.0238,4.24e-06,0.134,0.583,99.965,79v72ZoKQiErmqIgARfrOr,156000,POP OFF
0.357,0.626,-8.816,0.0312,0.649,0.854,0.293,0.484,192.887,2rwGOZFpuRUxLbA8wIv6Mj,119689,Pop the Question
0.583,0.828,-7.396,0.0462,0.0185,0.96,0.098,0.546,128.025,3hJ2FKYd0RRz3uAhrIdiJR,155630,POPSTAR
0.92,0.712,-6.974,0.0426,0.000274,0.405,0.116,0.9,116.979,06J6i6cSYmyBxduXLF89jK,187617,Pop - Original
0.588,0.687,-4.748,0.103,0.108,0.0,0.27,0.307,128.503,50v9IKJoA8b1Qqx7wwdZzf,170266,LIFESTYLE
0.652,0.842,-3.181,0.409,0.493,0.0,0.0937,0.559,165.063,6jYgY4CmWNvht59WyZ4oSQ,168727,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)"
0.914,0.696,-4.482,0.134,0.00225,7.97e-05,0.0979,0.572,130.028,0dlP9SnqQa5k1A9mReybFb,118154,Treat Me Like A Slut
0.941,0.593,-7.87,0.237,0.0189,0.0,0.227,0.315,139.01,6QemAIu5bX02Xc1AowTFBu,266680,Pop Sh*t
0.862,0.3,-11.265,0.111,0.0112,1.56e-05,0.0781,0.462,140.033,4V3eVPdsVUvW1uLOpDyLSi,173181,Poppin'
0.817,0.731,-4.76,0.0857,0.0618,3.44e-05,0.182,0.701,99.001,7B91IGnbY5PilOODVln00Z,207654,Popular
0.424,0.836,-6.24,0.0456,0.000453,0.000741,0.118,0.379,77.029,3xxM2OEHAAYnpr2KiPdW4B,209542,Skeletons
0.818,0.869,-4.924,0.05,5.32e-05,0.0777,0.169,0.855,129.411,0UNt2oGyVsXvTiaPmqoz9Q,152747,The Sound of San Francisco - Pop Radio Version
0.63,0.851,-4.61,0.319,0.00441,0.0218,0.0939,0.573,150.054,5mvXiroNv8swMbCaKOwuuN,224052,Pop Dat
0.74,0.784,-7.013,0.119,0.124,0.00395,0.0859,0.191,120.104,24Q9DXpv7ePjW4UTuoksD9,148000,Popular
0.324,0.972,-5.67,0.0677,0.000694,0.916,0.287,0.291,135.009,26Hvkz6PuCNaIdIcN8RDWd,144000,Popcorn
0.853,0.695,-2.8,0.334,0.159,6.35e-06,0.139,0.579,162.096,1UgWw5GoDyfuebmKDtKsws,177778,POPCORN
0.798,0.644,-4.135,0.35,0.00105,0.0,0.112,0.427,166.101,1qHlL3awX6JoYfAuffmj1S,254453,Pop Dat Pu*$y
0.699,0.477,-9.339,0.031,0.291,0.0,0.164,0.83,118.382,3KIUKvwteP1HFA5UcvvL11,185427,Pop a Top
0.408,0.896,-7.453,0.0359,0.00485,0.714,0.0784,0.863,139.285,4RP7GywIvlo1yqg3XRjdx1,149733,Popcorn
0.941,0.82,-5.146,0.195,0.00363,0.011,0.0999,0.821,135.914,52MLvhsXyCxeGEKXC7DR13,169870,Pop My Shit
0.725,0.0294,-29.622,0.078,0.862,0.0537,0.342,0.257,110.048,0vE0hzkvurJIMtePicj9bL,55625,Poppy's Lullaby
0.798,0.647,-6.553,0.307,0.0748,1.11e-05,0.506,0.585,142.005,7CC9nqOp7fXsoyKsitBZ6J,108160,Get Back
0.784,0.514,-7.111,0.285,0.0957,0.0,0.207,0.269,135.111,65vHYhe2AprpDBHBTpOBaE,187672,Burner on Deck (feat. Pop Smoke & Young Adz)
0.76,0.853,-7.534,0.284,0.0451,0.0,0.117,0.658,102.964,0qQFyJw6mbLyzWSWmx1poL,207233,"2 Cups (feat. Popcaan, Fredo & Tory Lanez)"
0.227,0.129,-24.423,0.056,0.983,0.864,0.131,0.114,66.304,4m2QnkXm7ZpPGxsExVp8h4,74092,Poplar Tree
0.704,0.585,-8.19,0.244,0.0281,0.0,0.0935,0.382,102.116,4N9RKF9hpWY7asYF0V72s6,173952,Pop Smoke
0.896,0.846,-4.758,0.0577,0.164,0.0,0.0238,0.915,99.952,30qidQ1qs3pwyDaTF67oVW,206146,Popa Si Politia
0.586,0.91,-3.425,0.0737,0.000187,0.000734,0.0593,0.478,108.896,3XUSwAd0QVSdVGRQtP48m7,202910,new way out
0.69,0.704,-9.605,0.0361,0.0304,0.568,0.324,0.378,135.009,3LNNbwoktQioMimyg5g2vA,121778,POPCORN - TECHNO
0.526,0.977,-3.58,0.0893,0.0143,0.907,0.32,0.326,169.961,3jGUFiSRRCJUUzigTws8ir,131294,Pop Drop
0.607,0.779,-9.484,0.323,0.0102,0.877,0.117,0.159,119.012,0Dw0LJVfSHtu1npU4sjvKh,291130,Elegance (feat. Popstar)
0.51,0.809,-5.693,0.0418,1.74e-05,1.94e-05,0.151,0.407,119.991,6Y9ELz57Vfjrr0KqMrX9Ma,234150,Eye of the Storm
0.148,0.808,-6.888,0.0869,0.286,3.17e-05,0.122,0.342,175.505,3WPVBSy8gle6w4Fd0NVXS7,280200,Speak Up
0.394,0.235,-21.453,0.0695,0.949,0.819,0.0984,0.323,125.363,6YbUmcupBVxReAw5lazwxk,185000,River Flows In You
0.645,0.64,-6.871,0.179,0.395,1.04e-05,0.286,0.674,140.248,4OGIeHtYhRTJ8iW21UUyZW,48000,Bad Bitch From Tokyo (Intro)
0.658,0.891,-3.452,0.0306,0.134,0.0,0.421,0.943,119.342,40EE0c8OnzjJbDoEtBYmTd,107754,Pop Pop
0.746,0.745,-8.62,0.0411,0.127,0.876,0.0832,0.451,123.771,00G5DadTDME3A8AY1k0z24,267610,Poppycock
0.567,0.976,-2.243,0.0313,0.000606,0.781,0.1,0.524,140.015,687HVB4pY5HAAa9xnqRMYa,212571,Popsicle
0.512,0.518,-11.886,0.0325,0.687,0.000595,0.11,0.471,131.832,5eXyjGDzy8wrEn1pzu13uM,211960,You Got Me Singing
0.682,0.63,-7.074,0.0867,0.263,0.0,0.272,0.622,145.95,0kjIeKhqH933ppKUK6gOCE,111699,Don't Know Em (feat. Rah Swish)
0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,6ZAwEE4kTdtvyE66iRhFxR,218307,Real Wild Child (Wild One)
0.405,0.778,-9.664,0.036,0.0233,1.13e-06,0.861,0.886,170.067,57E7GgTvNuZgmdxHLVzQwz,111000,012 - Popstar in Not - Teil 39
0.591,0.64,-8.725,0.415,0.238,0.0,0.148,0.626,69.56,7IAfy3gQAOXhp2GZUUZwC6,159184,Popular Loner (Remix) [feat. ARZ & JBee]
0.709,0.835,-2.697,0.0577,0.00815,0.909,0.23,0.234,75.011,3KJmBS7suT6ecdm0F3nVIW,153600,POP ROCKZ
0.74,0.646,-13.451,0.0479,0.295,0.85,0.0701,0.549,150.006,3xTiZjyIG1D1hTyL3VXMel,133030,POP CAT!
0.841,0.59,-7.424,0.0893,0.0296,1e-05,0.645,0.365,100.008,23ZBqXbl2CCymCj5U1yMpA,230400,Pop Like This
0.753,0.281,-15.076,0.161,0.491,0.114,0.0933,0.921,164.067,0nlNtWasNLQRXBhAh06jvl,208080,Almost Like the Blues
0.722,0.677,-5.507,0.255,0.272,0.0,0.545,0.398,94.029,7kSX9Ikvq2BOxHCoNxDsvs,190272,Popular
0.88,0.713,-3.743,0.0685,0.19,3.32e-06,0.288,0.605,130.004,0V1ZqHo5wHtmSWU5b5oW1r,152308,Za Tobom Lud
0.781,0.528,-13.271,0.0425,0.169,0.84,0.113,0.267,129.978,4gagfSo6yKtWXDicu2oIcr,273293,Do You Want Me
0.72,0.72,-9.272,0.0476,0.0416,4.4e-06,0.0645,0.343,141.011,7LsUkOWOebjSK6tFrxGzHe,221232,"Amore Mio (feat. Sfera Ebbasta, Jul)"
0.733,0.341,-20.101,0.121,0.777,0.821,0.0824,0.696,168.216,1Qcy5VYx9bzpwDN9ULpkAS,72143,Pop Goes the Weasel
0.842,0.461,-5.189,0.0675,0.000624,0.623,0.0545,0.48,100.001,0NeewyzEnTo0WvPHRTyIft,99657,Pop like this Pt. 2
0.469,0.919,-4.102,0.0545,0.00197,0.0,0.129,0.469,88.686,5FpDTpoAnj49aYTKrgL07f,239602,Populace In Two
0.606,0.326,-35.159,0.0815,0.523,0.37,0.052,0.0235,61.337,08NZBdgYprt6WREq8AXRem,111500,Popcorn
0.148,0.423,-8.278,0.0348,0.00341,0.551,0.154,0.0747,79.133,0LgMue6uOeAzTmvrqHlDTD,141714,Pop mark
0.751,0.745,-6.757,0.174,0.157,0.000626,0.231,0.654,148.017,2Hq30cZApR0ZUXSVlFbhrk,171892,AP
0.583,0.831,-6.637,0.0642,0.000358,0.102,0.702,0.215,102.545,5N7hxXye8OQSX7EdyLfaEk,218752,V.A.N [LIVE 2024]
0.742,0.37,-13.25,0.0395,0.479,0.0,0.117,0.957,134.551,1P7jdVZcyGSkHhlSIU3jre,131760,Der Popel
0.691,0.367,-6.339,0.0437,0.856,0.00236,0.0956,0.888,175.888,02wzSgSVJSp6d5wXzUegYe,142852,Pop Game
0.598,0.903,-3.06,0.0615,0.534,0.0,0.362,0.68,97.229,6hs19WI3Ut2tncXJyxBeiQ,495587,Popurrit #3
0.66,0.553,-8.73,0.279,0.00815,0.0,0.348,0.33,146.093,2rIPw3HTcwrOlKeCEFH6Mx,122690,Pop Yo Shit
0.698,0.73,-5.125,0.0438,0.015,0.0,0.107,0.93,136.999,1gWbDzOsk0ICvHCG2KZ3m3,150331,Popcorn
0.474,0.842,-6.918,0.0776,0.00193,0.00593,0.145,0.52,146.038,4UrsPr7mqnCv2BMCOUXvy6,190306,UCLA - Pop Punk Version
0.645,0.371,-12.431,0.254,0.106,0.0201,0.145,0.471,129.858,27iXRKxW1woYS7HqWZZknR,140308,Popeyes - Radio Edit
0.684,0.559,-12.42,0.389,0.0898,0.0,0.0923,0.912,79.136,3VzFN6bELToPrSJzswT15t,199152,Pop My Shit (feat. Woodboy Gee)
0.573,0.919,-3.148,0.0684,0.0802,0.0,0.0549,0.699,130.017,3JZM6t7gVvH5KNPNjj2Z94,231093,Vivir Mi Vida - Versión Pop
0.629,0.613,-6.466,0.0384,0.246,8.17e-06,0.112,0.227,149.848,0qiYnY0y5P9gqq6THGzhaI,179333,Another Dimension
0.787,0.71,-5.988,0.149,0.0954,0.00709,0.321,0.788,148.983,0NFuXu7kYch0m1WBDlybEG,165010,POPTHATRUNK - super slowed + reverb
0.799,0.67,-9.573,0.041,0.00256,0.0239,0.135,0.798,134.717,5YKjXmfOrMbimDcgZC5us3,222830,Poptart
0.913,0.496,-6.471,0.0322,0.341,0.074,0.102,0.537,104.998,78IWYvlCnOcUYlJm2c9nPO,213196,Poppies (Unreleased B-side)
0.619,0.499,-3.657,0.125,0.15,0.0,0.1,0.958,143.361,59q3WW9Vyra1AO45NAo6BO,168640,Popoff
0.755,0.907,-2.692,0.312,0.00833,0.0,0.161,0.793,100.057,41P9Z83VHtkpVYfpmDlkAA,110142,POPPER!
0.344,0.525,-7.14,0.0557,0.0724,0.16,0.0422,0.171,99.924,3Aoe4lsTXZczejyLQziSXA,271328,Pop The Balloon
0.643,0.613,-2.522,0.0813,0.113,0.0,0.0795,0.573,103.132,1JTUPJr0rSf93hNlRR6S0g,208267,Poppin’
0.936,0.82,-2.554,0.325,0.163,0.0,0.0707,0.896,94.991,5Y5pnYbPnZzUhv3KEa6qbd,116211,Pussy Poppin (I Don't Really Talk Like This)
0.683,0.93,-2.959,0.114,0.0134,0.0214,0.225,0.0599,86.015,500645fgRq9EtVy216ipA6,211441,Frost Pop
0.791,0.746,-7.536,0.0396,0.0919,1.41e-06,0.0566,0.913,119.983,19OEQTgbueyLPdobPn6cir,243958,Ya Popala Na Lubov'
0.547,0.558,-6.745,0.309,0.112,0.0,0.112,0.422,93.872,5Ea6VaQFplATEu2biAQdlB,215776,Silence
0.368,0.359,-12.016,0.0314,0.408,0.368,0.162,0.711,87.775,2Y0A7vop5F9c1Vj7YWTmQj,60893,Popelčin Těžký Úděl II. Hrách A Kukuřice - Motiv I.
0.44,0.536,-6.871,0.0289,0.577,0.279,0.158,0.292,122.269,7qRBiX2P5wDMD5wkXEsRMD,277893,Tři Oříšky Pro Popelku (Motiv I.) - Úvod
0.832,0.685,-6.333,0.0612,0.311,0.0,0.106,0.79,146.044,1fIuF52zouQWN13q3X9FHk,183307,Popstar
0.448,0.684,-7.24,0.0511,0.362,0.0,0.487,0.256,133.955,7i9LY4c1rrEKHPzHJIgmK4,200597,Poppy (feat. Shaggy)
0.635,0.87,-4.268,0.0764,0.0486,0.0,0.0912,0.647,88.902,26mthr2UwZHPQe1l5lz95f,139453,Pop Songs
0.631,0.867,-6.474,0.0404,0.000294,0.604,0.067,0.922,138.049,1Hxgf7uMR1qdx9cSnRmXt0,153906,Lobster Popstar
0.869,0.421,-4.506,0.151,0.00279,0.00494,0.0614,0.659,120.926,2Tg91qUR63QRquyBtb0Vyz,95211,Slut Pop Reprise
0.84,0.871,-4.662,0.0639,0.0842,0.00392,0.285,0.767,146.005,59JkwCdGIMTZYb0j75vebU,212245,Bubble Pop!
0.726,0.645,-6.597,0.199,0.0184,0.0,0.11,0.424,143.995,5TPd6MAlQhx9mztqGH2JQZ,186979,POP 2
0.682,0.812,-6.846,0.0341,0.0188,0.0,0.0618,0.83,130.077,7I7Rpx0M88Vz1oWwYGIE9y,178847,Pop I Disco
0.978,0.775,-5.975,0.0774,0.0111,1.71e-06,0.151,0.647,129.969,15Wr16fDha5kBhznv5YfRO,192353,Pop That Trunk
0.606,0.616,-10.081,0.0772,0.0792,0.857,0.218,0.433,93.04,71qphjMUFfI2u44JJ3TagM,170558,Poppy Playtime (Remix Maniacs Remix)
0.771,0.882,-1.837,0.074,0.085,0.0,0.318,0.871,120.995,6fJW5vgrTBrKksFKApn7v2,203253,Jelly Pop
0.64,0.652,-5.07,0.0383,0.212,0.0,0.0814,0.273,100.065,4t9PBD27dndlf6YMBK2ROc,326907,Track 10
0.546,0.709,-7.932,0.313,0.133,0.0,0.115,0.501,84.745,1eNOnwpluYFogJuD0eDp4U,185400,Fall In Love
0.747,0.707,-8.132,0.0936,0.487,0.0,0.161,0.59,138.008,0oVzhovt651XP8aKLp5yfr,171775,Ancora
0.415,0.969,-3.054,0.33,0.000356,0.152,0.231,0.164,195.045,35UePqF4pjXRtIsF7jLBFi,150441,Spit
0.681,0.917,-4.842,0.0372,0.094,0.778,0.223,0.212,124.013,6vTOCSat0T6PvHL8lM58kT,175887,Sunburn
0.74,0.764,-3.969,0.28,0.124,0.0,0.107,0.587,141.0,1zCB57Q2Hp5PPWLTpgW3w2,156373,Sweetheart (feat. Fivio Foreign)
0.851,0.567,-5.54,0.0426,0.36,1.32e-06,0.124,0.578,94.013,5SWxyVd5Q5c1jzPpdL9olt,175600,Have a nice day
0.399,0.595,-6.706,0.0317,0.244,1.54e-05,0.624,0.337,110.854,4yi6RAIiBPo7BhP5ViA3tl,231400,Mammy Blue
0.7,0.52,-10.92,0.0458,0.274,0.837,0.0756,0.281,123.016,10LaWULFua6bDsV07I7opz,317100,Miss You - Extended
0.841,0.602,-7.87,0.0602,0.0107,0.152,0.141,0.904,129.984,6GDfe6clOqjn2GIGrV8hS2,214865,Pop It
0.861,0.74,-7.452,0.0613,0.244,0.0,0.0575,0.95,132.012,4z4vTKIgMgdnZpw1WyXWvf,146818,Popcorn
0.749,0.824,-6.391,0.0507,0.0536,0.0,0.283,0.183,115.033,7m8K2fzl5IGMhC4ebwL37i,173870,Popular - Afro House
0.915,0.268,-10.684,0.1,0.626,0.74,0.0913,0.229,89.984,3OjultkM3CXtK0JFmCO5Ux,109333,Don’t Forget Me
0.816,0.576,-9.46,0.0395,0.0037,0.00197,0.4,0.745,116.027,5y3HjH8uyBhSyyR4se6Sl8,210333,Bottle Pop
0.762,0.896,-4.435,0.0413,0.028,0.0,0.102,0.952,126.055,37utCNZE6TFSCHLMdlSvvT,196053,PoP! Goes My Heart
0.709,0.747,-4.705,0.347,0.0172,2.06e-05,0.131,0.573,140.024,2brgW2rPRbY5Zn0aU2USgc,160875,Pop Off
0.772,0.685,-8.769,0.204,0.191,0.00304,0.116,0.636,172.003,3d7W9RpWvljw3Ecp3xMaud,174467,Popcorn
0.558,0.386,-8.742,0.304,0.0798,0.0,0.211,0.154,120.349,0yHnMci6HNtbL85kv2zuL1,211280,BLESSED
0.189,0.838,-9.05,0.0664,0.00649,0.0011,0.342,0.495,79.78,7Ep8yQkFUgWp9MxObP0gGc,111000,012 - Popstar in Not - Teil 40
0.674,0.636,-6.723,0.338,0.41,0.0,0.153,0.489,71.44,51HgBYRV0YivvvQMyptpYH,161280,Feeling
0.445,0.561,-7.014,0.222,0.0391,0.0,0.325,0.126,156.032,0NR5XnmzuCMPiHvQsxPbJX,172499,Poppin Shit (feat. Anti Da Menace)
0.79,0.661,-3.46,0.272,0.221,0.000217,0.0766,0.864,88.301,04m2QZBzM4nZIQ3bVoScu7,132733,Poppin Thangs
0.705,0.938,-2.431,0.0977,0.0356,0.0,0.334,0.777,123.121,7pE1oIwO0JkKej4UJDR394,163480,Popular
0.548,0.506,-7.434,0.102,0.203,0.0001,0.0788,0.557,119.987,47k25JWFG1aLiaDjkIH10g,160000,Gangstas
0.664,0.776,-10.832,0.0352,0.0145,0.0431,0.0563,0.83,146.0,5bO9BtgCnDc27XUM3T4m91,232625,Pop Goes The World - Re-Record
0.889,0.379,-12.535,0.386,0.104,0.0,0.0964,0.525,143.026,6FaHTfg2osf8KUezRlHXUD,178077,Pop That
0.569,0.946,-8.942,0.0413,0.0233,0.185,0.0725,0.235,125.002,2B95oXovPsj1UNYBJ7Lqd0,134139,Pop Etc.
0.891,0.67,-8.109,0.118,0.00261,0.551,0.0647,0.713,131.004,3QQi0Gwt1va5WASkL57ZoM,457160,Disco Light
0.568,0.733,-5.604,0.0374,0.0319,0.0,0.321,0.159,100.017,2ogF2osrarUa7htEgkg9iD,147561,ANTI POPSTAR
0.913,0.391,-11.158,0.368,0.272,0.0,0.0666,0.713,141.05,3aAmQOxRPeKDL0HMWFA5qn,136224,Adderall (Corvette Corvette)
0.751,0.804,-6.13,0.0582,0.0304,0.882,0.137,0.461,134.978,1rryMCRc1FhuUeKRHQnvSO,197723,Pop Virgil
0.794,0.792,-6.889,0.186,0.22,0.0,0.0998,0.546,126.994,4Tc9PHEoeP17PQj3OOKXPu,188976,Diana (feat. King Combs)
0.818,0.733,-3.561,0.0952,0.00234,0.0,0.445,0.143,98.982,7kGOXJNLRBJ8WfIAYnFxfu,223280,"Pop It, Shake It"
0.676,0.746,-7.837,0.344,0.0893,0.00157,0.412,0.675,142.035,6PnTgx9lyvLGIcPnroCvc2,216244,Dior - Bonus
0.772,0.879,-4.22,0.323,0.0283,2.46e-06,0.256,0.312,61.303,2TRu7dMps7cVKOyazkj9Fb,135747,Element
0.784,0.646,-7.561,0.236,0.267,6.11e-06,0.0712,0.381,142.952,4m2KzbRNBgL53fGzfCEPA0,161627,Drive The Boat
0.813,0.502,-8.126,0.332,0.0473,0.0,0.104,0.357,79.008,7BDBdynJsRdTOhcWTvoidS,280253,Poppin It (feat. Stinc Team)
0.877,0.616,-8.826,0.181,0.0298,0.000206,0.318,0.699,100.052,33LXaGkZce4hAzYa8rfT4S,227463,Populär - Soulboy Collective Version
0.644,0.441,-13.967,0.0782,0.184,0.000196,0.251,0.287,165.458,1DRTzvbEOQF6J4968zfGbm,93144,Pop Tarts
0.542,0.866,-7.112,0.0401,0.000232,0.0,0.342,0.653,135.979,6LumUhm2FDJYwsRNE21V4J,190733,Pop Song
0.698,0.89,-6.819,0.0441,0.055,0.0587,0.5,0.923,98.775,17Ng10tIgnYmAitl0SgT3R,252227,Higher Love - Single Version
0.551,0.925,-3.013,0.106,0.0156,1.86e-06,0.0481,0.523,152.057,1hZUb6Lk1YUENriSC9bI8H,197344,POP UP
0.752,0.5,-7.512,0.259,0.15,0.0,0.0896,0.52,74.484,3KYXwesvEk2spIC6AGnQra,179114,Pop Out
0.813,0.551,-6.698,0.286,0.0314,0.0,0.108,0.68,77.509,4NBVyxpXR0d0Bz44C1Fek0,173806,Poppin
0.936,0.82,-2.554,0.325,0.163,0.0,0.0707,0.896,94.991,0Hb2KGmwZez23POGBw2Xc2,116211,Pussy Poppin (I Don't Really Talk Like This)
0.488,0.676,-6.349,0.0321,0.00134,0.0263,0.534,0.363,128.04,5D6kMbIvTH3KH3UDdiiGh1,347667,Poppaea
0.716,0.695,-7.589,0.0344,0.117,0.000101,0.364,0.75,121.882,2VA5R5dhfkZhImEU78j8Zc,219920,Popstar
0.8,0.933,-4.203,0.0448,0.0004,0.89,0.0617,0.257,125.028,1e6Pma2i3NGEL9RGLurjXo,64320,Pop Cat Meme - Remix
0.797,0.919,-4.681,0.0505,0.0328,0.783,0.0786,0.961,134.728,05Wujw2HJqC0J6X7zOj2qS,153267,Popcorn
0.765,0.97,-3.182,0.0453,0.029,0.805,0.222,0.438,126.023,5MTBtv6QHAArz56EtMVpVx,175238,Popcorn - Radio Mix
0.974,0.365,-7.373,0.0672,0.651,0.00272,0.0741,0.862,130.023,75E2xyRjYAsmjfDeAwdW0D,132923,Popotão Grandão
0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,6IParsannfwoLCcNSfxQPh,190476,For The Night (feat. Lil Baby & DaBaby)
0.71,0.789,-2.956,0.0533,0.3,0.0,0.0716,0.588,150.982,1NYItPQ1wiqwsIGSoEQRP3,246959,Samo Jako
0.805,0.619,-12.427,0.169,0.123,0.211,0.138,0.383,141.036,7k7ZckPLREWOAHGPVqLKfZ,109916,Gang Pop Shyt Like He Dark Skin
0.359,0.806,-6.424,0.0493,0.0159,0.000876,0.089,0.904,182.419,2U4FtN8jDqDKSzGpVC1iLf,169733,Poppies
0.626,0.972,-4.791,0.29,0.0168,1.58e-05,0.764,0.208,99.851,70toJaG2GTZjUb6eu4Yk6R,291524,Populär - Live
0.423,0.631,-5.227,0.032,0.3,0.0,0.0401,0.611,134.545,1lJOKR2iJmJUGWXV93CVbQ,392040,Popo-Potpourri
0.664,0.881,-2.695,0.0352,0.608,0.0,0.352,0.939,139.899,33wbARgHWViXCNvYUqBXXM,189853,Popij lozu
0.393,0.989,-0.424,0.0706,0.0718,1.52e-05,0.328,0.186,173.972,50HSFeQ7lV8IDWB0gXBANr,248276,Alive (feat. Poppy Baskcomb)
0.706,0.865,-3.103,0.0686,0.0232,0.0,0.328,0.667,99.999,2PujZcAaAMGsOeTUjrzkrz,239653,Hello Stranger
0.844,0.496,-12.919,0.387,0.068,8.28e-05,0.103,0.502,84.004,0WWl78oM4jjYrZnr4MaJQL,125990,POP OUT
0.618,0.85,-4.656,0.0353,0.0542,0.0,0.104,0.406,134.005,4pQRIE2OrSNxwsDRZGEubt,208941,Popłyniemy daleko
0.637,0.878,-3.359,0.196,0.0489,0.0,0.269,0.707,77.036,3Ye4onfEnD7R2If7ViuXOV,205840,POPSTAR!
0.764,0.735,-8.303,0.0419,0.000121,0.855,0.0894,0.0318,116.005,18BaY87QAHpOuwX0PXCNAo,283448,Poplar - Maud Geffray Remix
